Timestamp,Velocity(m/s),Voltage(V),Current(A),Power(W),TargetSpeed(m/s)
2026-07-09 18:14:27,0.238,12.587,25.75,324.115,0
2026-07-09 18:14:27,0.238,12.587,25.75,324.115,0
2026-07-09 18:14:27,0.268,12.587,25.92,326.255,0
2026-07-09 18:14:27,0.268,12.587,25.92,326.255,0
2026-07-09 18:14:27,0.268,12.587,25.92,326.255,0
2026-07-09 18:14:27,0.089,12.587,28.49,358.604,0
2026-07-09 18:14:27,0.089,12.587,28.49,358.604,0
2026-07-09 18:14:27,0.193,12.587,31.98,402.532,0
2026-07-09 18:14:27,0.193,12.587,31.98,402.532,0
2026-07-09 18:14:27,0.193,12.587,31.98,402.532,0
2026-07-09 18:14:28,0.318,12.587,26.42,332.549,0
2026-07-09 18:14:28,0.318,12.587,26.42,332.549,0
2026-07-09 18:14:28,0.313,12.587,28.16,354.45,0
2026-07-09 18:14:28,0.313,12.587,28.16,354.45,0
2026-07-09 18:14:28,0.313,12.587,28.16,354.45,0
2026-07-09 18:14:29,0.249,12.587,32.57,409.959,0
2026-07-09 18:14:29,0.249,12.587,32.57,409.959,0
2026-07-09 18:14:29,0.174,12.587,28.0,352.436,0
2026-07-09 18:14:29,0.174,12.587,28.0,352.436,0
2026-07-09 18:14:29,0.174,12.587,28.0,352.436,0
2026-07-09 18:14:29,0.148,12.587,32.48,408.826,0
2026-07-09 18:14:29,0.148,12.587,32.48,408.826,0
2026-07-09 18:14:29,0.286,12.587,27.0,339.849,0
2026-07-09 18:14:29,0.286,12.587,27.0,339.849,0
2026-07-09 18:14:29,0.286,12.587,27.0,339.849,0
2026-07-09 18:14:30,0.394,12.587,32.98,415.119,0
2026-07-09 18:14:30,0.394,12.587,32.98,415.119,0
2026-07-09 18:14:30,0.385,12.587,27.17,341.989,0
2026-07-09 18:14:30,0.385,12.587,27.17,341.989,0
2026-07-09 18:14:30,0.385,12.587,27.17,341.989,0
2026-07-09 18:14:30,0.263,12.587,26.58,334.562,0
2026-07-09 18:14:30,0.263,12.587,26.58,334.562,0
2026-07-09 18:14:30,0.097,12.587,27.83,350.296,0
2026-07-09 18:14:30,0.097,12.587,27.83,350.296,0
2026-07-09 18:14:30,0.097,12.587,27.83,350.296,0
2026-07-09 18:14:31,0.118,12.587,28.25,355.583,0
2026-07-09 18:14:31,0.118,12.587,28.25,355.583,0
2026-07-09 18:14:31,0.242,12.587,25.59,322.101,0
2026-07-09 18:14:31,0.242,12.587,25.59,322.101,0
2026-07-09 18:14:31,0.242,12.587,25.59,322.101,0
2026-07-09 18:14:31,0.307,12.587,27.75,349.289,0
2026-07-09 18:14:31,0.307,12.587,27.75,349.289,0
2026-07-09 18:14:31,0.316,12.587,28.49,358.604,0
2026-07-09 18:14:31,0.316,12.587,28.49,358.604,0
2026-07-09 18:14:31,0.316,12.587,28.49,358.604,0
2026-07-09 18:14:32,0.278,12.587,27.58,347.149,0
2026-07-09 18:14:32,0.278,12.587,27.58,347.149,0
2026-07-09 18:14:32,0.21,12.587,33.15,417.259,0
2026-07-09 18:14:32,0.21,12.587,33.15,417.259,0
2026-07-09 18:14:32,0.21,12.587,33.15,417.259,0
2026-07-09 18:14:32,0.141,12.587,23.84,300.074,0
2026-07-09 18:14:32,0.141,12.587,23.84,300.074,0
2026-07-09 18:14:32,0.067,12.587,26.42,332.549,0
2026-07-09 18:14:32,0.067,12.587,26.42,332.549,0
2026-07-09 18:14:32,0.067,12.587,26.42,332.549,0
2026-07-09 18:14:33,0.06,12.587,24.09,303.221,0
2026-07-09 18:14:33,0.06,12.587,24.09,303.221,0
2026-07-09 18:14:33,0.102,12.587,25.59,322.101,0
2026-07-09 18:14:33,0.102,12.587,25.59,322.101,0
2026-07-09 18:14:33,0.102,12.587,25.59,322.101,0
2026-07-09 18:14:33,0.133,12.587,25.0,314.675,0
2026-07-09 18:14:33,0.133,12.587,25.0,314.675,0
2026-07-09 18:14:33,0.148,12.587,24.59,309.514,0
2026-07-09 18:14:33,0.148,12.587,24.59,309.514,0
2026-07-09 18:14:33,0.148,12.587,24.59,309.514,0
2026-07-09 18:14:34,0.145,12.587,24.84,312.661,0
2026-07-09 18:14:34,0.145,12.587,24.84,312.661,0
2026-07-09 18:14:34,0.118,12.587,25.92,326.255,0
2026-07-09 18:14:34,0.118,12.587,25.92,326.255,0
2026-07-09 18:14:34,0.118,12.587,25.92,326.255,0
2026-07-09 18:14:34,0.087,12.587,30.9,388.938,0
2026-07-09 18:14:34,0.087,12.587,30.9,388.938,0
2026-07-09 18:14:34,0.065,12.587,26.75,336.702,0
2026-07-09 18:14:34,0.065,12.587,26.75,336.702,0
2026-07-09 18:14:34,0.065,12.587,26.75,336.702,0
2026-07-09 18:14:35,0.063,12.587,30.24,380.631,0
2026-07-09 18:14:35,0.063,12.587,30.24,380.631,0
2026-07-09 18:14:35,0.059,12.587,27.0,339.849,0
2026-07-09 18:14:35,0.059,12.587,27.0,339.849,0
2026-07-09 18:14:35,0.059,12.587,27.0,339.849,0
2026-07-09 18:14:35,0.075,12.587,33.06,416.126,0
2026-07-09 18:14:35,0.075,12.587,33.06,416.126,0
2026-07-09 18:14:35,0.073,12.587,26.67,335.695,0
2026-07-09 18:14:35,0.073,12.587,26.67,335.695,0
2026-07-09 18:14:35,0.073,12.587,26.67,335.695,0
2026-07-09 18:14:36,0.073,12.587,29.49,371.191,0
2026-07-09 18:14:36,0.073,12.587,29.49,371.191,0
2026-07-09 18:14:36,0.07,12.587,26.5,333.556,0
2026-07-09 18:14:36,0.07,12.587,26.5,333.556,0
2026-07-09 18:14:36,0.072,12.587,34.31,431.86,0
2026-07-09 18:14:36,0.072,12.587,34.31,431.86,0
2026-07-09 18:14:36,0.072,12.587,34.31,431.86,0
2026-07-09 18:14:36,0.062,12.587,26.08,328.269,0
2026-07-09 18:14:36,0.062,12.587,26.08,328.269,0
2026-07-09 18:14:36,0.046,12.587,35.14,442.307,0
2026-07-09 18:14:37,0.046,12.587,35.14,442.307,0
2026-07-09 18:14:37,0.046,12.587,35.14,442.307,0
2026-07-09 18:14:37,0.026,12.587,26.17,329.402,0
2026-07-09 18:14:37,0.026,12.587,26.17,329.402,0
2026-07-09 18:14:37,0.03,12.587,34.23,430.853,0
2026-07-09 18:14:37,0.03,12.587,34.23,430.853,0
2026-07-09 18:14:37,0.03,12.587,34.23,430.853,0
2026-07-09 18:14:37,0.026,12.587,26.25,330.409,0
2026-07-09 18:14:37,0.026,12.587,26.25,330.409,0
2026-07-09 18:14:37,0.031,12.587,27.75,349.289,0
2026-07-09 18:14:38,0.031,12.587,27.75,349.289,0
2026-07-09 18:14:38,0.031,12.587,27.75,349.289,0
2026-07-09 18:14:38,0.026,12.587,26.83,337.709,0
2026-07-09 18:14:38,0.026,12.587,26.83,337.709,0
2026-07-09 18:14:38,0.033,12.587,30.57,384.785,0
2026-07-09 18:14:38,0.033,12.587,30.57,384.785,0
2026-07-09 18:14:38,0.033,12.587,30.57,384.785,0
2026-07-09 18:14:38,0.043,12.587,26.08,328.269,0
2026-07-09 18:14:38,0.043,12.587,26.08,328.269,0
2026-07-09 18:14:38,0.045,12.587,32.48,408.826,0
2026-07-09 18:14:39,0.045,12.587,32.48,408.826,0
2026-07-09 18:14:39,0.045,12.587,32.48,408.826,0
2026-07-09 18:14:39,0.031,12.587,26.58,334.562,0
2026-07-09 18:14:39,0.031,12.587,26.58,334.562,0
2026-07-09 18:14:39,0.031,12.587,27.25,342.996,0
2026-07-09 18:14:39,0.031,12.587,27.25,342.996,0
2026-07-09 18:14:39,0.031,12.587,27.25,342.996,0
2026-07-09 18:14:39,0.03,12.587,26.5,333.556,0
2026-07-09 18:14:39,0.03,12.587,26.5,333.556,0
2026-07-09 18:14:39,0.027,12.587,26.67,335.695,0
2026-07-09 18:14:40,0.027,12.587,26.67,335.695,0
2026-07-09 18:14:40,0.027,12.587,26.67,335.695,0
2026-07-09 18:14:40,0.024,12.587,32.15,404.672,0
2026-07-09 18:14:40,0.024,12.587,32.15,404.672,0
2026-07-09 18:14:40,0.029,12.587,26.5,333.556,0
2026-07-09 18:14:40,0.029,12.587,26.5,333.556,0
2026-07-09 18:14:40,0.029,12.587,26.5,333.556,0
2026-07-09 18:14:40,0.039,12.587,26.67,335.695,0
2026-07-09 18:14:40,0.039,12.587,26.67,335.695,0
2026-07-09 18:14:41,0.045,12.587,27.25,342.996,0
2026-07-09 18:14:41,0.045,12.587,27.25,342.996,0
2026-07-09 18:14:41,0.045,12.587,27.25,342.996,0
2026-07-09 18:14:41,0.03,12.587,28.99,364.897,0
2026-07-09 18:14:41,0.03,12.587,28.99,364.897,0
2026-07-09 18:14:41,0.025,12.587,26.25,330.409,0
2026-07-09 18:14:41,0.025,12.587,26.25,330.409,0
2026-07-09 18:14:41,0.025,12.587,26.25,330.409,0
2026-07-09 18:14:41,0.027,12.587,31.32,394.225,0
2026-07-09 18:14:41,0.027,12.587,31.32,394.225,0
2026-07-09 18:14:42,0.028,12.587,25.92,326.255,0
2026-07-09 18:14:42,0.028,12.587,25.92,326.255,0
2026-07-09 18:14:42,0.028,12.587,25.92,326.255,0
2026-07-09 18:14:42,0.024,12.587,34.06,428.713,0
2026-07-09 18:14:42,0.024,12.587,34.06,428.713,0
2026-07-09 18:14:42,0.03,12.587,25.5,320.969,0
2026-07-09 18:14:42,0.03,12.587,25.5,320.969,0
2026-07-09 18:14:42,0.03,12.587,25.5,320.969,0
2026-07-09 18:14:42,0.036,12.587,34.64,436.014,0
2026-07-09 18:14:42,0.036,12.587,34.64,436.014,0
2026-07-09 18:14:43,0.048,12.587,25.92,326.255,0
