Timestamp,Vz(m/s),Voltage(V),Current(A),Power(W),TargetVz(m/s),CurrentAlt(m)
2026-06-24 15:54:06,0.041,12.587,28.08,353.443,-0.5,160.0
2026-06-24 15:54:06,0.041,12.587,28.08,353.443,-0.5,160.0
2026-06-24 15:54:06,0.031,12.587,27.91,351.303,-0.5,159.94
2026-06-24 15:54:06,0.031,12.587,27.91,351.303,-0.5,159.94
2026-06-24 15:54:06,-0.136,12.587,25.42,319.962,-0.5,159.92
2026-06-24 15:54:06,-0.136,12.587,25.42,319.962,-0.5,159.92
2026-06-24 15:54:06,-0.136,12.587,25.42,319.962,-0.5,159.92
2026-06-24 15:54:07,-0.368,12.587,25.42,319.962,-0.5,159.85
2026-06-24 15:54:07,-0.368,12.587,25.42,319.962,-0.5,159.85
2026-06-24 15:54:07,-0.49,12.587,26.83,337.709,-0.5,159.74
2026-06-24 15:54:07,-0.49,12.587,26.83,337.709,-0.5,159.74
2026-06-24 15:54:07,-0.49,12.587,26.83,337.709,-0.5,159.74
2026-06-24 15:54:07,-0.53,12.587,27.41,345.01,-0.5,159.61
2026-06-24 15:54:07,-0.53,12.587,27.41,345.01,-0.5,159.61
2026-06-24 15:54:07,-0.529,12.587,27.83,350.296,-0.5,159.47
2026-06-24 15:54:07,-0.529,12.587,27.83,350.296,-0.5,159.47
2026-06-24 15:54:07,-0.529,12.587,27.83,350.296,-0.5,159.47
2026-06-24 15:54:08,-0.512,12.587,27.91,351.303,-0.5,159.33
2026-06-24 15:54:08,-0.512,12.587,27.91,351.303,-0.5,159.33
2026-06-24 15:54:08,-0.494,12.587,27.91,351.303,-0.5,159.2
2026-06-24 15:54:08,-0.494,12.587,27.91,351.303,-0.5,159.2
2026-06-24 15:54:08,-0.48,12.587,27.91,351.303,-0.5,159.07
2026-06-24 15:54:08,-0.48,12.587,27.91,351.303,-0.5,159.07
2026-06-24 15:54:08,-0.48,12.587,27.91,351.303,-0.5,159.07
2026-06-24 15:54:08,-0.472,12.587,27.83,350.296,-0.5,158.95
2026-06-24 15:54:08,-0.472,12.587,27.83,350.296,-0.5,158.95
2026-06-24 15:54:08,-0.472,12.587,27.83,350.296,-0.5,158.95
2026-06-24 15:54:09,-0.469,12.587,27.83,350.296,-0.5,158.82
2026-06-24 15:54:09,-0.469,12.587,27.83,350.296,-0.5,158.82
2026-06-24 15:54:09,-0.468,12.587,27.75,349.289,-0.5,158.7
2026-06-24 15:54:09,-0.468,12.587,27.75,349.289,-0.5,158.7
2026-06-24 15:54:09,-0.468,12.587,27.75,349.289,-0.5,158.7
2026-06-24 15:54:09,-0.469,12.587,27.75,349.289,-0.5,158.57
2026-06-24 15:54:09,-0.469,12.587,27.75,349.289,-0.5,158.57
2026-06-24 15:54:09,-0.47,12.587,27.75,349.289,-0.5,158.45
2026-06-24 15:54:09,-0.47,12.587,27.75,349.289,-0.5,158.45
2026-06-24 15:54:09,-0.47,12.587,27.75,349.289,-0.5,158.45
2026-06-24 15:54:10,-0.471,12.587,27.75,349.289,-0.5,158.33
2026-06-24 15:54:10,-0.471,12.587,27.75,349.289,-0.5,158.33
2026-06-24 15:54:10,-0.472,12.587,27.75,349.289,-0.5,158.2
2026-06-24 15:54:10,-0.472,12.587,27.75,349.289,-0.5,158.2
2026-06-24 15:54:10,-0.472,12.587,27.75,349.289,-0.5,158.08
2026-06-24 15:54:10,-0.472,12.587,27.75,349.289,-0.5,158.08
2026-06-24 15:54:10,-0.472,12.587,27.75,349.289,-0.5,158.08
2026-06-24 15:54:10,-0.472,12.587,27.83,350.296,-0.5,157.95
2026-06-24 15:54:10,-0.472,12.587,27.83,350.296,-0.5,157.95
2026-06-24 15:54:11,-0.472,12.587,27.75,349.289,-0.5,157.83
2026-06-24 15:54:11,-0.472,12.587,27.75,349.289,-0.5,157.83
2026-06-24 15:54:11,-0.472,12.587,27.75,349.289,-0.5,157.83
2026-06-24 15:54:11,-0.472,12.587,27.83,350.296,-0.5,157.7
2026-06-24 15:54:11,-0.472,12.587,27.83,350.296,-0.5,157.7
2026-06-24 15:54:11,-0.471,12.587,27.75,349.289,-0.5,157.58
2026-06-24 15:54:11,-0.471,12.587,27.75,349.289,-0.5,157.58
2026-06-24 15:54:11,-0.471,12.587,27.75,349.289,-0.5,157.58
2026-06-24 15:54:11,-0.472,12.587,27.75,349.289,-0.5,157.45
2026-06-24 15:54:11,-0.472,12.587,27.75,349.289,-0.5,157.45
2026-06-24 15:54:12,-0.473,12.587,27.75,349.289,-0.5,157.33
2026-06-24 15:54:12,-0.473,12.587,27.75,349.289,-0.5,157.33
2026-06-24 15:54:12,-0.473,12.587,27.75,349.289,-0.5,157.33
2026-06-24 15:54:12,-0.473,12.587,27.75,349.289,-0.5,157.2
2026-06-24 15:54:12,-0.473,12.587,27.75,349.289,-0.5,157.2
2026-06-24 15:54:12,-0.473,12.587,27.75,349.289,-0.5,157.08
2026-06-24 15:54:12,-0.473,12.587,27.75,349.289,-0.5,157.08
2026-06-24 15:54:12,-0.473,12.587,27.75,349.289,-0.5,157.08
2026-06-24 15:54:12,-0.473,12.587,27.75,349.289,-0.5,156.95
2026-06-24 15:54:12,-0.473,12.587,27.75,349.289,-0.5,156.95
2026-06-24 15:54:13,-0.474,12.587,27.75,349.289,-0.5,156.83
2026-06-24 15:54:13,-0.474,12.587,27.75,349.289,-0.5,156.83
2026-06-24 15:54:13,-0.474,12.587,27.75,349.289,-0.5,156.83
2026-06-24 15:54:13,-0.474,12.587,27.75,349.289,-0.5,156.7
2026-06-24 15:54:13,-0.474,12.587,27.75,349.289,-0.5,156.7
2026-06-24 15:54:13,-0.474,12.587,27.75,349.289,-0.5,156.58
2026-06-24 15:54:13,-0.474,12.587,27.75,349.289,-0.5,156.58
2026-06-24 15:54:13,-0.474,12.587,27.75,349.289,-0.5,156.58
2026-06-24 15:54:13,-0.474,12.587,27.75,349.289,-0.5,156.45
2026-06-24 15:54:13,-0.474,12.587,27.75,349.289,-0.5,156.45
2026-06-24 15:54:14,-0.474,12.587,27.75,349.289,-0.5,156.33
2026-06-24 15:54:14,-0.474,12.587,27.75,349.289,-0.5,156.33
2026-06-24 15:54:14,-0.474,12.587,27.75,349.289,-0.5,156.33
2026-06-24 15:54:14,-0.475,12.587,27.75,349.289,-0.5,156.2
2026-06-24 15:54:14,-0.475,12.587,27.75,349.289,-0.5,156.2
2026-06-24 15:54:14,-0.475,12.587,27.75,349.289,-0.5,156.08
2026-06-24 15:54:14,-0.475,12.587,27.75,349.289,-0.5,156.08
2026-06-24 15:54:14,-0.475,12.587,27.75,349.289,-0.5,156.08
2026-06-24 15:54:14,-0.475,12.587,27.75,349.289,-0.5,155.96
2026-06-24 15:54:14,-0.475,12.587,27.75,349.289,-0.5,155.96
2026-06-24 15:54:15,-0.476,12.587,27.83,350.296,-0.5,155.83
2026-06-24 15:54:15,-0.476,12.587,27.83,350.296,-0.5,155.83
2026-06-24 15:54:15,-0.476,12.587,27.83,350.296,-0.5,155.83
2026-06-24 15:54:15,-0.476,12.587,27.75,349.289,-0.5,155.7
2026-06-24 15:54:15,-0.476,12.587,27.75,349.289,-0.5,155.7
