Timestamp,Velocity(m/s),Voltage(V),Current(A),Power(W),TargetSpeed(m/s)
2026-07-08 23:00:08,0.032,12.587,26.92,338.842,0
2026-07-08 23:00:08,0.032,12.587,26.92,338.842,0
2026-07-08 23:00:08,0.032,12.587,26.92,338.842,0
2026-07-08 23:00:09,0.027,12.587,25.84,325.248,0
2026-07-08 23:00:09,0.027,12.587,25.84,325.248,0
2026-07-08 23:00:09,0.028,12.587,26.67,335.695,0
2026-07-08 23:00:09,0.028,12.587,26.67,335.695,0
2026-07-08 23:00:09,0.028,12.587,26.67,335.695,0
2026-07-08 23:00:09,0.036,12.587,25.75,324.115,0
2026-07-08 23:00:09,0.036,12.587,25.75,324.115,0
2026-07-08 23:00:09,0.042,12.587,31.4,395.232,0
2026-07-08 23:00:09,0.042,12.587,31.4,395.232,0
2026-07-08 23:00:09,0.042,12.587,31.4,395.232,0
2026-07-08 23:00:10,0.035,12.587,25.75,324.115,0
2026-07-08 23:00:10,0.035,12.587,25.75,324.115,0
2026-07-08 23:00:10,0.038,12.587,34.48,434.0,0
2026-07-08 23:00:10,0.038,12.587,34.48,434.0,0
2026-07-08 23:00:10,0.038,12.587,34.48,434.0,0
2026-07-08 23:00:10,0.039,12.587,26.0,327.262,0
2026-07-08 23:00:10,0.039,12.587,26.0,327.262,0
2026-07-08 23:00:10,0.026,12.587,34.81,438.153,0
2026-07-08 23:00:10,0.026,12.587,34.81,438.153,0
2026-07-08 23:00:10,0.026,12.587,34.81,438.153,0
2026-07-08 23:00:11,0.022,12.587,25.5,320.969,0
2026-07-08 23:00:11,0.022,12.587,25.5,320.969,0
2026-07-08 23:00:11,0.022,12.587,32.73,411.973,0
2026-07-08 23:00:11,0.022,12.587,32.73,411.973,0
2026-07-08 23:00:11,0.022,12.587,32.73,411.973,0
2026-07-08 23:00:11,0.028,12.587,25.5,320.969,0
2026-07-08 23:00:11,0.028,12.587,25.5,320.969,0
2026-07-08 23:00:11,0.036,12.587,34.39,432.867,0
2026-07-08 23:00:11,0.036,12.587,34.39,432.867,0
2026-07-08 23:00:11,0.036,12.587,34.39,432.867,0
2026-07-08 23:00:12,0.033,12.587,25.5,320.969,0
